Brand Name,Reviews,Review Votes,Rating
Nokia,"This is the best possible windows business phone. It even looks better than 950. Two sims is a dream. Finally, I don't have to run with two phones. It is fast enough, but not as smooth as 950. nothing freezes though. However, the battery sucks... It is brand new, I have to charge it during the day. Not a problem for me, but I would love to have it heavier/bigger, but with a decent battery.",13,4
Nokia,"Awesome phone! Here is my situation. I used to carry 2 phones at work, one for work, one personal. It got to be a pain, but due to the type of work I do, I don't really want to be giving out my personal cell number. With this phone, I put both SIM cards in and away I went. Syncs with Microsoft account and Exchange server at work.Pros: Text and phone messages can be sent on designated lines. Phone is fast and responsive. EXCELLENT camera! Syncs with Microsoft account. Huge 5 inch screen.Cons: Only one ring tone. Cant customize SIM ring tones. Edit: To clarify, the phone allows you to use as many ring tones as you would like. You can assign different ring tones to each contact. What I originally meant was, There is currently no way to give each SIM its own ring tone. Specifically to have SIM1 sound different from SIM2. I would like to be able to tell by the tone if the incoming call is from my personal or work line.",75,5
Nokia,"I specifically bought the international version, which the phone I received is not. It's an unlocked AT&T GO Phone for $80. You can buy the AT&T GO Phone for $55 and get the unlock code from AT&T for free (a simple google search will give you easy to follow instructions). So buy this phone knowing it's not dual sim, and it's not the true international version, and you're essentially paying an extra $25 for someone to get the code for you.",13,1
Nokia,"Well first I am a person who makes a review after a good couple of weeks of using it and in this case it was well over a couple of months. Also, I am very computer savvy person (if you know what I mean...)It is fast smooth and certainly feels like a great phone! The main downsides are that its an international version (thus does not work with 4G or LTE or 3G for that fact) but it still works with 2G (note: I use T-Mobile). Now I know there is a variant of a United States model of this phone which is called the RM-995 model version and that is another $100 more than this one (I bought this one for $350). Now I know its not fair to judge a phone because of its these kinds of limitation but the loss of a ""star"" is because of the lack of support from the company when I asked it some simple questions (such as does this work for T-Mobile and does 4G/LTE/3G work)...but over all it is an awesome phone and I do not regret my decision buying this phone!",22,4
Nokia,"So far it's a decent phone. I've owned similar Nokia phones for several years now and they have always been very reliable. For ~$26, I don't want to be overly critical but I do wish the call quality were better. I read a lot of rave reviews prior to purchasing and almost all of the reviews mentioned great call quality but that has not been my experience. My previous phone was a Nokia Xpress Music (old school!) and the call quality on that phone was always good so I don't think it's me.It came with a headphone set. My ears tend to be on the larger size and I still found the ear buds to be too large.Pros:Inexpensive!Decent battery life (several days even after making multiple calls)You won't ever be caught ignoring your kids staring at a smart phone all day!Cons:Fair to mediocre call qualityNo Bluetooth capabilityEar buds are largeIf you have never owned a Nokia, be sure to read the instruction manual. I was used to having buttons on the side of the phone to adjust the volume. It took me a while to figure out the volume is adjusted only while in-call by using the left and right joystick button.",10,4
Nokia,"This phone is incompatible with MMS messaging, which your friends with smartphones may use from time to time. It only uses the standard SMS technology, so I received many texts which the phone told me could not be displayed, and it took me a few weeks to figure out that I had missed some crucial messages. Not the phone's fault, of course; I just didn't do my research well enough.If you are mainly going to be making phone calls, this phone is GREAT. It's light and small, buttons feel good, battery life is long, and the phone is solid as a rock like Nokia always is. I love Nokia, and this one feels like a warhorse, just like the Nokia 6030 that I bought eight years ago that this 106 replaced. If texting is critical for you like it is for me, then this is not the phone for you. I just ordered the Nokia 111 to replace this one- it can handle SMS and MMS messages.",53,5
Nokia,"Did the job just perfect for my dad he isn't even gonna try ta get into the smartphone world, he's like does it have numbers I can push to dial, get it.He doesn't even text, he just wants to call.he was so worried I wouldn't be able to find a phone the was a basic as his old one and wala here it is.thanks Amazon",13,5
Nokia,"So far this phone is everything I expected; its easy to use, has a decent processor, stable software, good camera and lots of apps to download.But it has some limitations I was simply not expecting to see in a new Nokia phone:- The camera despite having a decent quality is has none of the basic options other simpler phones provide, it lacks filters, color modes, and even brigthness adjusment.- The battery life can be kind of short, I don't make many calls but I do browse the web a lot and this can consume the battery in just 2 days specially if you are using 3G.- The internet browser doesn't display most pages in the most ordely way one would expect and you have very little control over the zoom so you either see the pages from too far or you see them way to close, so much that the text sometimes gets compressed in a very thin column- It doesn't display menu options in spanish, despite being international and having, italian, french and portuguese language packages installed.Another problem I had was that the signal reception is kind of weak, but this One is mostly caused by my current carrier (MOVILNET) here in Venezuela. Aparently some carriers here are not very friendly with unlocked phones some apps that require internet accses like ""Whatsapp"" are not supported or barely suported, I had to change the data packet acces point manually to use internet and still I have a lot of limitations and I will probaly have to move to a more stable but expensive carrier like Digitel or Movistar.ALWAYS MAKE SURE YOU CAN CONFIGURE ANY UNLOCKED PHONE YOU ARE GONNA BUY TO USE IT AT ITS FULLEST IN YOUR COUNTRY, READ LOTS OF REVIEWS, AND CONSULT FORUMS, YOU CAN'T JUST PUT A NEW SIM CARD EXPECT EVERYTHING TO WORK FINE SOMETIMES IS NOT THAT SIMPLE.",10,4
Nokia,"Many people have commented on the good quality of the sound of this phone. (which was the main reason I purchased it)Its size and keypad design are good for normal use. ( I have large hands and find it not difficult) I find myself searching for the 0 though, but I still like the design.The overall feel and design of the phone are very impressive. It doesnt look cheap.The camera is better than I expected (I wasnt expecting much).The touch screen is ok. It is a little tough to get used to. Initially I turned off the haptic feedback vibration in hopes to preserve battery, but I found that it helps with navigating the touch screen. Though the proximity sensor doesn't always work when making a call, so my ear will set off the screen and get a vibration sometimes.Battery life is pretty good (I charge maybe once a week with moderate use).I use this phone as pay-per-use, and for that I would say it is excellent.If you are expecting this to be a smartphone, you will be thoroughly disappointed.However, if you want a relatively cheap high quality unlocked phone to use as a 'phone', I would highly recommend this.",21,4
Nokia,"I love the candy bar phones. I want something simple and durable in a phone and I thought this would be an upgrade from my last phone. I purchased a 16gb memory card to compliment it for music mostly. I don't have a data plan so texting and calling were my main necessities. After about 50 texts I have to delete them because there is no room to receive more...and that's with 15gb free on the memory card. Messages cannot be saved to memory card so you are stuck with saving to the small phone memory. Also, even though I have contacts in there, many of them just don't show up in my address book. It's extremely odd, because there is no rhyme or reason to whose information will show and whose won't. The people's numbers who have ""disappeared"" are still somewhere in the phone's memory because when they call or text me, their name will show up, but I just cannot access the information if I need their phone number. I like the music player and the FM radio, it comes with a flashlight which is cool. I have yet to set up the VPN to receive MMS and such, but I'm not sure I'm going to yet because it is pretty ridiculous that these basic functions of saving contacts and SMS messages is as sub par as it is. If I am missing something, please let me know, but I see no way of being able to save your contacts or messages to an insertable memory card, and you are stuck then with the crappy memory of the phone",11,2
Nokia,"is a Chinese product of very poor quality, this is a scam, it is not an original Nokia product, the price is not also worth the cover of the battery defective wine, in addition to last long in coming, not recommended at all the reputation of seller, I hope amazon punish him for mocking their customers.",35,1
Nokia,"The Nokia 220 is a great little, basic phone. Light weight and cool design. Not a lot to it, but for a phone that is so inexpensive, it doesn't what it's supposed to. Clear phone call quality and easy to use Nokia OS. Makes me miss the good old days of ""dumb phones"".",34,4
Nokia,"Great phone, works perfect in Venezuela, I got it to my grandma and she is super happy with it",32,5
Nokia,Overall a good phone for the price. There is no way to get rid of unwanted menu icons and the phone call quality is not what I expect from Nokia but the phone is durable.,12,4
Nokia,"This is a very good basic cellphone, and works perfectly in Venezuela.",21,5
Nokia,"An awesome unlocked cell phone. I couldn't receive/send any images through at&t gophone service. I took it into a retailer and they were able to fix it so I could send photos, the only problem is that it can't download large photo images from smartphones (and that's what everyone sends photos with these days)BATTERY IS AMAZING. I can go a week or more without charging.I got a 32 GB memory card and I can play so much music from this phone, it's great.It calls/texts/plays music and that's all I need a phone to do.This phone is super great. Definitely recommend.",18,5
Nokia,"I wanted a light-weight phone with a FM radio. This Nokia has good reception w/ T-mobile, and the volume is good. The best feature is the FM radio. The antenna provided by Nokia is weak, so I recommend using an alternate - any 2.5mm headset will work fine. Just for comparison, I spent $300 on my previous phone, a light-weight Samsung phone w/ FM radio. I was disappointed with the Samsung - the phone itself was fine, but it used proprietary adaptors limiting my headset options. I bought 3 Samsung headsets, and all produced too much static for the FM radio to be useful.",18,5
Nokia,I got this phone for my mother. It's suitable for her because of the big keys and numbers. It's easy to use. It has a lot of features but she isn't really that technology savvy so answering and making calls is all that she needs it for. I've always liked products by Nokia.,12,5
Nokia,"If you want a simple flip phone without the bells and whistles of the more common phones that have internet, ect. than this if for you. It has great simple features. It has an extra loud ringer setting and an option for a simultanious ringer/vibration setting which I like best. On other flip phones, it's either or. Great price too. I love this phone.",15,5
Nokia,"I got this phone as a replacement phone for my father. He had been using a Motorola V195, but it suddenly stopped working after many years of faithful service. I was looking for a simple, easy to use phone similar to the V195, because he's not tech savvy, and for him, the simpler, the better. The Nokia 2720 S40 Flip fit the bill. An added bonus is that the call quality is much clearer on the 2720. It's a straightforward flip phone, with some nice features. In fact, after setting up his phone, I liked it so much, I bought one for myself, to replace a Samsung flip phone. But the 2720 I bought for myself came from WalMart, for $31/shipped site-to-store. The phones are similar, but not identical. I'll do my best to explain the differences below:To begin with, the Amazon 2720, even though it says ""US Version with Full Warranty"", does NOT come with a full US warranty from Nokia. The good folks at UnlockedCellPhoneKings, who filled the Amazon order, explained to me that ALL UNLOCKED CELL PHONES void the manufacturer's warranty! They also stated that Amazon writes the headings for the ad and they have no control over what Amazon writes. In terms of the warranty that does come with the Amazon 2720 -- THEY (UnlockedCellPhoneKings) provide their OWN warranty (in this case, a 1 year warranty). And while that's better than nothing, it is not the true full US warranty that comes with the WalMart pre-paid Nokia 2720. Furthermore, the WalMart prepaid 2720 comes in a sealed package, with the actual manual that's specific to the 2720. The 2720 that I got from UCPK's came was in a generic box with a generic manual. I called UCPK's to ask why, and they explained that they buy in bulk, then put together packages after they get an order. They claimed that the phones are brand new, but there's really no way of knowing that. I would suggest that if you buy one of these phones from Amazon, rather than from WalMart, you buy it from UnlockedCellPhoneKings -- they were a pleasure to deal with, and they have a toll free number.As far as the phone itself, I prefer the one from Amazon. It has certain options (i.e. it allows you to re-configure BOTH soft key pads, rather than just the left soft key pad), and the home page (the page you see when you first open the phone) has the time in a much bigger font than the WalMart 2720. But that's basically aesthetics, and each person's preferences are going to be different. In terms of actually using the phone, they're both easy to set up and easy to use. (I had read that some people felt the volume was too low when using the speakerphone. I think the reason is that the speakerphone does not use the same volume setting as the normal mode. You have to press the up volume button while you're on the speakerphone in order to increase the volume to a more audible level.) The only real drawback I found is that these phones are fingerprint magnets. I would suggest getting some inexpensive face plate covers (front and back), since they faceplates not only provide protection to the phone, but also they cut down considerably on the fingerprints.In terms of a simple, easy to use flip phone, the 2720 does a good job, and these types of basic phones are becoming harder and harder to find. And while I like some of the features of the Amazon 2720 better than the WalMart 2720, for the price, I'd go with the WalMart 2720 for $31/shipped to the store. The one inconvenience, as another reviewer pointed out, is the fact that there's no USB outlet or removable memory card on the 2720, so even though it takes photos, there's no simple, direct way to GET the photos from the phone to your computer. There are two possible options. 1 is to get a USB Bluetooth dongle to plug into your computer. You then pair the phone with the computer (but not as a modem) and you can transfer files from the phone to the computer, or vise versa, IF you have the right software. (Nokia has 2 free software suites -- Nokia PC Suite (which is older), and Nokia OVI Suite. Even though PC Suite is older, a lot of users seem to prefer it to the newer OVI Suite. Both are available for free download on the Nokia site.)Another option is to get a USB SIM card reader. They work like memory card readers, and range in price from around $8 to $30. I read some reviews and the cheaper ones don't seem to work all that well. The one that seemed to get the highest reviews was the: Dekart SIM Card Reader + SIM Manager 2 software. Here's the Amazon link: http://www.amazon.com/Dekart-Card-Reader-Manager-software/dp/B0045BIUGG/ref=sr_1_5?ie=UTF8&qid=1296592924&sr=8-5. It can also be purchased directly from the Dekart site: [...](Personally, I find the shipping costs to be ridiculous from both places, but I was unable to find this item from any other source other than Amazon or Dekart directly.)(NOTE: I have T-Mobile, and the SIM cards from the old phones worked perfectly in both the Amazon 2720 and the WalMart 2720. I simply inserted the old SIM cards, synced them with the built-in phone address book memory, and was on my way. The folks at UCPK's explained that the 2720's that they sell are designed to work fully with T-Mobile. They will still work with AT&T, but not all of the options will be fully operational. The ones from Walmart appear to be locked into T-Mobile, but I'm not 100% sure about that.)",44,4
Nokia,"70 dollars, cheep, right? believe me it looks veeeryyy cheep too! it is like a plastic toy, maybe good for 14 year old girls! i ordered black from JandR, i got blue.. bad service, cheep phone made in China!!!!! nokia and made in China!!! what a shame! Bad reception too! Save money! buy smth else!!! unless u r a 14 year old girl....",14,2
Nokia,"I just returned from a trip to Asia, visiting 2 countries. I did research to ensure this phone is supposed to have the bandwidth to support the wireless spectrums used by those 2 countries. Since the phone was already unlocked, I simply purchased a SIM local to the country, pop the SIM in, and activated the SIM/phone #. Wholla! Works like a charm. Called local to the country and back to USA. Sound quality is crystal clear. A friend could not even tell I was almost half way around the world when we chatted.The back case is a bit tough to open initially. The back cover will only slide downwards for a few millimeters, where then you can lift the cover to access the battery and the SIM slot. After the first couple of times, the stickiness wears off.You can then go to the Nokia website to download their Ovi Suite software, where you can transfer data between your phone and computer via USB cable.It would have been nice (would have been willing to pay a little more) for the vendor to have included the USB data/charger cable with the phone. I had to locate and purchase it separately on a different website.The one weakness of the phone is that there is no quick way to change volume without taking the phone away from the ear.",30,5
Nokia,"Pros:* The phone has a clean and simple design. The navigation menu isn't cluttered like most other phones these days.* The call quality is decent, and the screen is bright.* Bluetooth works as it should.CONS... Here we go...* The battery life is sub-par. An hour-long call is enough to bring the battery life down to half-charge. One of the methods the manual offers to conserve battery life is to lower the brightness of the display. The thing is, YOU CAN'T. There is NO OPTION ANYWHERE in the display menu or any other area to control the brightness of the screen (and it is bright).* There is no way to control the size and layout of the time and date on the main screen. This is especially annoying when you want to gaze at the lovely wallpaper you install. The only way around this is to hide the clock and the date completely.* The phone does not come with its own USB to connect to the PC. This is important, because you (supposedly) NEED to update the software on this phone when you get it or you will run into problems like being unable to receive and send multimedia text messages. The Nokia website states that you can update directly from the phone itself but only with some models. Apparently, they decided not to have that convenience with the 2730, so the only way to update is through a PC connection. Of course, you can't use just any usb connector. I have no idea what this particular inlet model is called but I took a picture of it and will post it in the product photos.I currently am unable to send or receive multimedia messages and had to work it out with AT&T for quite a while to come up with a solution, which we didn't. The multimedia messages menu won't even allow me to mess around with the Configuration Settings to configure my service provider. My only option is to install the update and hope for the best but, of course, it didn't come with the USB.If it weren't for these issues, I would have given it four stars.",12,3
Nokia,"I'm using this on AT&T around Dallas, Texas. I've been switching between GSM and 3G because one gives me more bars in certain situations. It's replacing my Nokia Lumia 520 which I have used for a few months now, but am starting to get tired of all the carriers fighting about smartphone plans and wanted to get myself out of that mess by ditching mine and going on the GoPhone feature phone plans.And I really don't regret it.The phone itself is made out of this really nice and smooth premium plastic. It feels great in the hand. The keypad lights up and is very easy to use. The directional-pad is pretty good too. I really like that the MicroSD slot is on the side and not in the back like the 520. The charging port bugs me that it's on the top, but at least I can reuse my old one and have a backup.I haven't tried the camera yet, but the software has so many point-and-shoot like features. You can also actually shoot video much easier than the 520 (I still haven't found out how to without an extra app, heh).The Series 40 operating system is great. Really, really nice and robust for dumb phone software. The built-in productivity apps aren't all that fancy, but are very valuable once you start inputting the data. The best thing that you can push things to the SD card for easy exporting. You can easily add your own .jar apps by sending it to the phone via Bluetooth. It worked instantly with my Late 2011 MacBook Pro. Sonic Advance and Block Breaker 3 are two games I've tried with it so far and they play nicely. Albite Reader works great for ePubs too, not that I plan on reading much on here, but it's good for some offline longform.I was also able to print to my Polaroid PoGo printer with it.Plugging in some headphones also gives you access to local radio. Unlike the 520, it lets you pull up the RDS, but it doesn't sound as good, even in stereo. It lets you record though.Call quality itself is very good too. I've only called AT&T this far in, but it sounded good!Overall I'm pretty happy with it. I have a new 64GB iPod Touch I'm going to use alongside it, so I'm not going to miss too much.",10,5
Nokia,"The phone is of high quality and connected fine in 2G mode, but would not connect in 3G mode with my AT&T cellular service in Maryland, USA. The reason became apparent when I discovered that the 301.1 version was sent with a non-mfg label over mfg label stating it was 301.2. The manufacturer label (and label under battery cover - see photos) showed clearly that this was the 301.1 version, which has 900/2100 WCDMA and will not allow 3G on AT&T in the USA. I returned it less then 2 hours after opening it since the sole reason I purchased the phone was because AT&T is dropping 2G service in my area by the end of 2016, and it seems they have already been decommissioning 2G on some towers as my coverage has gotten worse on my 2G-only cell phone. Both sellers using Amazon fulfillment appear to be shipping the 301.1 version instead of the 301.2 version described on the product page - this is evidenced by the user reviews. Buyer beware - this phone will not provide 3G service in the USA!",10,3
Nokia,"This is a GREAT phone for the many, many of us that want a PHONE, not an overpriced piece of techno glitter with a bazillion features we neither want nor use. Why U.S. cellular providers do not offer this or similar phones is a mystery to me.It's classic Nokia - solid build, clear and logical user interface, real keyboard, good size clear display, camera that's fine for the occasional quick photo and it's affordable. As to the power consumption issue that has appeared in some European reviews, I just don't see it - I fully charged the phone over 2 days ago, have left it on - with Bluetooth enabled - and made several calls and the battery shows 75% full. Works for me !",28,5
Nokia,"An avid smartphone user for 6 years now, I bought this 301 this week to augment my Berry for those weekends and other times when I don't need the full pocket computer rolling. Battery life has been solid so far. Need to still do a full run-down test, yet the four bars keep staying on for a nice, long time. This review is a first impression.Don't let the 1990's look fool you, it's packing 3.5G (T-Mobile 4G for me) underneath this fully global, quad-band factory unlocked package. For not much more than a dual-band, I upgraded to the quad-band for some planned travel this coming year, and this should do the job quickly and happily. While it's nice to be ""unplugged"" from back home, it's a solid setup to be able to tie into web browsing and the email apps for Google, Yahoo, and Exchange built in. This won't replace your typical 4-6"" touch screen device for video consumption, however it loaded up my 32GB SD card that I use in my other device and played audio tracks within two minutes.I don't see this replacing my smartphone needs with work and such, however it has been a joy as a number two phone, ideal for those nights out when you are expecting a phone call/text and may want to hop on the web while waiting in line or whatnot. Bust out this 301 and pop onto the Xpress Browser or email your friend on their big screen pocket computer/phone and be prepared to see some shocked faces. This thing cooks. I wish that it would be sold in stores, however I'm a happy Amazon customer and this device seems to hit a nice medium between ""dumb phone"" and ""smart phone"" with sharp, near landline call quality and quick T9 typing.With the ability to quickly swap out the SIM from my Berry to this 301, I've got a fun and useful duo for the same price as compared to upgrading to popular 32 GB models of other smartphones, while using the latest iterations of some longtime players in this still, relatively new field.In sum, I'm impressed. I haven't had a Nokia since before my work BlackBerry days, yet I can tell you this, this is a great second SIM phone for those of us tethered to those devices and a solid telecommunication device, complete with up to date wireless tech baked in. If you're looking for a phone that does the talking thing with a clear voice, look no further.",25,5
Nokia,#N/A,13,4
Nokia,"I just use this as an awesome pay-as-you-go ""Voice Phone"" to supplement my work-supplied smartphone with unlimited voice/internet. I just wanted something small and easy to slip in my pocket, because my old E51 can only hold about an hour charge after 5+ years. For voice calls, it's great. And the ringer gets CRAZY Loud. I do miss ability to connect via wi-fi (because I've never tried any of the internet features)... but I'm too cheap to burn my pay-as-you-go minutes for internet. With internet/Bluetooth disabled, and only voice/text enabled the phone seems to hold a charge for about 24 days... and I've talked as long as 11 hours on it before the bar got down to 1/3 to 1/4th power. My phone generally just sits in a low-power sleep mode awaiting calls, so that might explain my highend battery life. It beats the pants off of the ""Disposable"" TracPhones... and my HTC Sensation/Blackberry/Samsug Galaxy S for voice calls and ring volume. I can hear it from the other side of the house (Though I did set the electronic screeching of Skrillex ""Boomerang"" as my ring tone so it would be extremely audible!) Decent MP3 Player too. Camera is small in MegaPixel but the seamless Panoramic Patch-View mode that stitches together pictures by connecting invisible ""floating boxes"" works really well. Wish my high-end Digital Cameras did that! I should also mention that I dropped my contracts with T-Mobile, and switched to pay-as-you-go. I was really hesitant to do this, but on paper it saved $1000/year for my wife and I. Now, we load about 1000 minutes every 6 months @ 100 dollars for 10 cents a minute and a 1 year expiration. Since these are our ""backup phones"" for inbound calls and we my work phone with unlimited minutes... this works perfectly. I couldn't ask for a better Voice Phone with a simple keypad, Camera and MP3 player. I picked this over the E52 largely because this is a new phone, and that is technology from 3 years ago which I'd have to buy from the Gray Market overseas. I didn't figured that battery life on any new ""Prior Generation Phones"" (like the E51 or E52) would be dubious at best -- since and the battery would have been resting in a ""New Unopened"" box for so many years in a discharged state. I'm on the Internet enough at work... and I have my Work Phone for that. As a great Voice/Text phone, the sound, volume and quality is perfect.",16,5
Nokia,"I'm going to try to post the same review for two different Nokia ""feature"" phones, both of which I've bought through Amazon. First some context: I'm a geezer who likes dumb phones. I want a phone that will allow me to make and receive voice calls, and send and receive occasional text messages. That's it. No social networking, no automatic touch-and-pay capability, no spoken driving directions, etc. My previous phone, which I owned for about 8 years, was a Nokia 6030. Great phone!Recent phone calls and mailings from carrier AT&T warned me that my ""phone will no longer be supported"" after 11/30/14 in my service area in NorCal. I have a little technical background, but am not a phone geek. Had to do a bit of research on phone bandwidths, frequencies, and ""generations"". I wanted to understand why my old phone had finally reached end-of-life, and to pick a replacement that would provide similar capabilities and a long-as-possible future life. Hopefully this research will be helpful to others who face the same situation down the road.My old 6030 was a ""GSM-only"" phone. I had found on trips to Europe that it's also a U.S.-only phone. GSM is sometimes referred to as ""2G"", and it's this 2G function that AT&T is in the process of dismantling across the U.S., ending with final shutdown by 12/16. So I was looking for a 3G or better replacement phone.Both 2G and 3G generations of phones use different wireless frequencies in the U.S. (and Latin America) vs. the rest of the world (ROW). U.S. 3G runs 850 & 1900 MHz, with the lower ""more flexible"" frequency working better on insides of buildings. ROW 3G runs 900 & 2100 MHz.I initially chose the Nokia C2-01.5 for its small size (2-in. display), closest to my old 6030, and fitting nicely in my existing horizontal belt holster. However, early on I found the 3G reception indoors at home marginal, never actually dropping calls, but making normal conversations difficult, with audio gaps at both ends. Although the phone is represented as ""U.S. Version"", the phone's specific ""type"" is RM-721 (900/1900/2100), which omits the important U.S. inside-building frequency of 850 MHz. A better flavor of this phone for the U.S. would be type RM-722, supporting 850/1900/2100 MHz frequencies, but I was not able to find this type for sale anywhere.Searched again on the Internet and through Amazon, and found the Nokia 301.2. While it's a bit larger (2.4 in. display), and a tight fit in my old Krusell holster, the item's Amazon title shows support for both U.S. 3G frequencies (850/1900; type RM-841). Very similar features to the C2-01.5, with its simple but battle-tested Symbian-derived S40 operating system. And it's newer, with first ship in April 2013, so should theoretically have a longer service life. The phone works great indoors and outdoors in my area, but the RM-841 type will have no 3G support in Europe.So my final solution is to keep both phones. The 301.2 will be my standard U.S. phone, and the C2-01.5 will substitute on any occasional retiree trips to Europe or the Far East. Both phones have solid Nokia build quality, and are really best-of-breed for this type of simple ""candy bar"" phone. Both are unlocked, and worked immediately when I dropped my existing 3G-capable AT&T SIM into them. And both support quad-band GSM (850/900/1800/1900), so should work on these older 2G frequencies worldwide for as long as they continue to be supported.",27,5
Nokia,"I purchased this phone to replace someone else's ""free"" flip phone given by AT&T (which started to have random glitches after irreversible firmware update). That person does not want or need any smartphone functionality, and for this purpose, this phone is a perfect replacement. It is very compact, it works on all non-3G GSM bands (doesn't seem to be working with AT&T's 3G frequency, but that is not important for a phone like this), it has a good reception in all zones covered by AT&T and a pretty good battery life.The body has a minimal set of buttons - no silly PTT (push-to-talk) or media player dedicated buttons on outside (which tend to be pressed randomly on other models and thus require the usage of key lock function, which is annoying), just a volume up/down button on the right side. The front display is minimalistic, but it does its function perfectly and displays all the needed info (current time or Caller ID info) using a perfectly legible and elegant-looking font. There are 2 charger ""ports"" on outside, one is USB (the ""micro USB"" kind) and the one is the round plug which requires the (included) proprietary charger. The phone can be charged through either of them and they are not covered by rubber ""flaps"", which is less ""annoying"" than other phones where you have to almost break your nails trying to extract the little rubber/plastic flap out of charging port.The software is also minimalistic but pretty functional, with all functions required by such phone working perfectly and easy to set up (you have to do a little bit of typing setting up MMS/WEB gateway settings for AT&T network (visit AT&T's official forums, the Nokia section, to read about necessary settings), but if you don't need these functions everything else is pretty self-explanatory and don't require any ""user manual"" or Google searches to set up). The GPS function works with AT&T's ""Family Map"" tracking service, though you do need to enable data usage for GPS function to be able to locate this phone's user with more precision and with shorter time, but the data usage is very insignificant and you don't have to do that if you don't use the ""Family Map"" service.What else... The built-in camera works well for its intended function - obviously not as good as similar cameras on smartphones but better than majority of cameras on other non-smartphones. Oh, and some people complained about the back cover being somewhat difficult to remove - it's true, it is initially difficult to remove it, but you can learn (after a few tries) to remove it easily, it just requires finding a right ""spot"" to press while pulling the cover, and the cover itself is made out of pretty flexible plastic so it is highly unlikely that you might break it (unless you are a very, very impatient person) and you don't need to remove it at all if you don't need to change your SIM card. Overall it is one of the best non-smartphone models I have ever had pleasure dealing with and I highly recommend it if all you need is to make calls and maybe occasionally send/receive a SMS/MMS message.",12,5
Nokia,"This is a wonderfully designed phone for people who don't have a data plan and don't want one. It gets great reception, makes clear calls and will do texting if you so desire. The main menu is super user friendly and it has some useful built in apps. The GPS Maps and navigation are free and you don't have to access the wireless internet to use them. You can download them with your home computer over your home internet connection and transfer them to the phone with the Nokia Ovi software suite. The FM radio and MP3 player work well. This little unlocked phone is far better than anything AT&T is currently offering for people who are not interested in accessing the internet with their cell phones. The freedom from AT&T's locked phone software is a huge plus and greatly simplifies the phones menu navigation and ease of use. I put in the AT&T SIM, 4 GB of extra memory and the battery and the phone fired right up. Only minimal configuration was required to meet my particular desire to have the GPS function never access the internet and to run the network in GSM only mode to save battery life since I never access the 3G network. If you are not technically inclined you need not do anything and you will be no worse off than AT&T's locked phone default configuration. The setup menus are very user friendly. I had no problem removing the back cover as some other comments suggested. The camera is nothing special and lacks auto focus but does have a flash. It is about equivalent in picture quality to a throw away snap shot camera. I highly recommend this phone to any non data cell phone user.",20,5
Nokia,"it works great in costa rica. i just put the sim card in and it worked just fine. i had a gsm sim card, but i upgraded the same sim card at the kolbi's ice celular office, it took them 3 minutes, i kept the same number and sim card and the phone its great. i love the nokia ovi store, many free application that work down here as well. its just a cool phone, i get clear and fluent reception everywhere i go including internet. overall, it was a smart and cheap purchase... if u like it, dont doubt it, go for it...",13,4
Nokia,"I have to say that this phone is an excellent value in every aspect. It has any feature you could want except wifi but this phone is NOT considered a smartphone by AT&T so you DO NOT HAVE TO PAY THE $30 DATA PLAN FEE and you can use the $10 per month unlimited data!! I bought this phone for my husband because it seemed like the best alternative to an iPhone and similar touchscreen smartphones without the issue of having to pay the ridiculous ""Smartphone Plan"" fee. The camera works great even though it has no flash. You just set it to night mode and can get a better picture in low light settings. The internal data is plenty generous and you can also add an SD card for more memory. My husband particularly likes this because it means he can use it just like an iPod or any other MP3 player and it also has the built in radio so he can listen to it while at work (he is a residential/commercial remodeler) if he doesn't want to listen to his stored music. You can still answer calls right from the earbuds while using the radio feature. The touch screen is great, the screen size is great. It has fast response time from input or touch. We have absolutely no complaints at all.Some people might not like the idea of not having wifi, but if you think about it, if you buy any similar phone you're going to have to pay the stupid $30 extra monthly fee even if you do not use AT&T internet. With this phone you can just get the $10 unlimited data plan and be done with it. The internet works great on this phone and is fast in our experience. Very happy with the purchase and the price is amazing. Call quality is great as with all Nokias. No issues whatsoever and highly recommended!",13,5
Nokia,"This phone over all comes in at about a B-. The phone itself is great, excellent reception, sound and call quality. The interface isn't bad. People who cut down Symbian typically never gave it a chance, or used it. It is a FINE interface for just about everything you would need to do. It doesn't look as cool as the newer DROID or iPhone GUI, however look at the price compared to them, and you don't have to sell your soul to AT&T or T-Mo. Battery is OK. Email support is better than before. OVI Maps is really good for navigation, not so good for finding points of interest. I would recommend Google Maps as a back up for finding Points of Interest, getting that address, then putting them into OVI Maps and use it's navigation.PROsCheap Unlocked Phone (For use with AT&T's 3/3.5G network)Free NavigationDecent EmailSound Quality/Call QualityNo Contract NeededComes with some pre-loaded AppsCONsSymbian OS can take a little time to learn - it is NOT difficult - it is LOGICALBattery could be better for a 1320mah BatterySmall Data CableOVI Store - Getting Better All The TimeOVI Maps iffy for POI'sNot the fastest phone/GUI out - but ample - even for a heavy userNO Wifi - But for it being so cheap you can't complain",17,4
